player,country,player_id
P Pheko,Lesotho,24e0b90f
Sok Srey Maov,Cambodia,c5e3fe3c
A Suwanchonrathi,Thailand,43a2244f
F Vermeire,Netherlands,a7ed8026
Zahir Khan,Afghanistan,786b7fe8
Mansoor Amjad,Pakistan,9018bf65
C Pyle,Gibraltar,d278b70b
F Bangur,Sierra Leone,1530ae9d
Prajna Jagdeesha,Bahrain,b79932e1
S Davizi,Czech Republic,5787be00
Mohamed Shafeeq,Kuwait,ff13b10c
AP Devcich,New Zealand,ed90abe4
Abdul Hashim,Denmark,73b1db79
Nawaf Ahmed,Kuwait,bfe33045
D Kansonkho,Malawi,45ca12a7
Mohammad Haris,Pakistan,ff3f6fc1
TI Gajanayake,Bahrain,d577d45a
A Ashok,New Zealand,321be7e3
U Iftikhar,United States of America,73ff4720
T Gwandu,Zimbabwe,d1d83db3
CU Jayasinghe,Sri Lanka,575ab3ce
Fawad Ahmed,Australia,22ae3041
BL Mooney,Australia,52d1dbc8
Imal Zuwak,Sweden,1283e17b
E Sebareme,Rwanda,f99a219a
M Kpaka,Sierra Leone,c381cec5
ZK Shem,Vanuatu,87ffd217
W Wotu,Vanuatu,6b25ef46
Mohsin Zaki,Bahrain,09c766ec
Manan Ali,Saudi Arabia,d0b643e1
TJG Pringle,Netherlands,8ce2080b
JA Burrows,Isle of Man,dba54d8e
Azam Khan,Pakistan,ee8f1a6d
BA Viraliliu,Vanuatu,7d85b1e9
T Kazanci,Austria,03da3399
TS Mills,England,245c97cb
E Solomon,Israel,8da9a284
S Bhanushali,Sweden,da6576af
V Pulibanti,Croatia,ac02a458
RE Levi,South Africa,18c78b11
IDR Bradshaw,West Indies,a7489342
Q Joseph,West Indies,d6164dc0
J Efosa,Nigeria,8a0ba257
B Laughlin,Australia,b2a79f17
T Perera,Botswana,456397e5
S Muniandy,Malaysia,57fcfd3b
SA Sathiya,Oman,1ba007d8
KV Jain,India,b955802a
Mohammad Hafeez,Pakistan,9ab63e7b
KH Abe,Japan,f22d2247
Shahzaib,Saudi Arabia,befef38f
V Marghashayam,Czech Republic,0d7e506a
Mohamed Rishwan,Maldives,7d15170b
W Moutswi,Botswana,e8c42000
ST Gabriel,West Indies,d9609443
Waseem Yaqoob,Lesotho,06b387f1
Mohamed Azzam,Maldives,e43c9818
Ali Waqar,Czech Republic,89e17934
G Anujin,Mongolia,e749f016
Preeti Bose,India,ca1a3105
S Chaudhary,Czech Republic,24c1844e
K Brock-Nielsen,Denmark,c14ba87c
MJ Henry,New Zealand,e84ac20c
Riaz Afridi,Czech Republic,281ce63c
Noor Hayati Zakaria,Malaysia,31382975
N Krishna,Seychelles,c62a0327
K Nassoro,Tanzania,29ee9bf9
KS Ahuja,India,58593620
AD Russell,West Indies,bbd41817
CSN Mbelel,Cameroon,1669ba8a
Aarnav Patel,Kenya,b66201dd
K Schultz,West Indies,6900060d
L Barnett,Isle of Man,d9a2345a
SK Shetty,Oman,ab900b23
Danyal Akbar,Hungary,5757c506
IR Bell,England,33155d1b
NM Hauritz,Australia,8ea6e670
R Endo,Japan,9235396c
E Karimi,Denmark,95bd9407
NW Bracken,Australia,4c61a0f9
E Hasahya,Uganda,d3fcb126
NE Bolton,Australia,dd883071
Fanyan Mughal,Malta,e85bb4b3
Mahmud Jasat,Panama,97e36a0f
N Dickwella,Sri Lanka,45963d9e
S Godara,Cambodia,dd7dd27a
Syed Maisam Ali,Portugal,e204b898
D Golechha,Denmark,c2c12f2a
DL Vettori,New Zealand,d7c6af50
K Pandya,Denmark,75b4acc8
D Dhingra,United States of America,b0dc5d0d
HS Gericke,Malta,c28a293e
J Baguma,Uganda,8b46fc4f
NR Sciver-Brunt,England,f3a18a0c
Najjam Shahzad,Portugal,58aa33cd
NT Miles,Hong Kong,d27d0835
Mohammad Asif,Pakistan,e03b66ec
Karweng NG,Philippines,6af3f1e6
J Butler,Isle of Man,efcb778e
Khadija Khalil,Kuwait,7c61a686
SA Mohandas,Hungary,8b0b3bba
M Ahono,Kenya,8e0043dd
Kashif Siddique,Saudi Arabia,2513b4fe
Shamsullah Ehsan,Turkey,356bf068
Nisha Ali,United Arab Emirates,9d0332ee
Areeb Quadir,Finland,19845ff5
S Bhari,Nepal,28c7d721
C Muthoni,Kenya,f85462b1
L Mophakedi,Botswana,c8cdbb92
SD Bahadur,India,e96b8df7
S Asha,India,77143581
A Canning,Ireland,ffd5fcd8
C Bah,Sierra Leone,7213d757
Zulfiqar Babar,Pakistan,3a0f6df2
AI Chudasama,United States of America,9414a81c
CE Coulter Reilly,Ireland,39f351c6
S Lateh,Thailand,5ab09885
DJ Vilas,South Africa,087210b1
CD de Lange,Scotland,e6d298e8
J Marples,Gibraltar,9d75aec7
M Mavunga,Zimbabwe,bb411d1e
Sirajullah Khadim,Portugal,ff36e706
T Smith,Jersey,f24ffaab
Sandeep Goud,Oman,4e1c9f6e
AL Stephen,Vanuatu,49f6d023
BJ Currie,Scotland,2ecd844a
S Dube,India,a4e37e47
SM Sharma,United Arab Emirates,cec44e08
M Muralitharan,Sri Lanka,4ba44e19
GB Hogg,Australia,f708a0bc
Danyal Raja,Bulgaria,324e00a9
AB Slebsager,Denmark,4ae7048b
JW Dernbach,England,7be8a0ed
Sumit Singh,Finland,6798b28e
WB Rankin,England,29b89ae8
Bilal Khan,Oman,dcdb87f2
Muhammad Kashif,Kuwait,e7458e4b
M Raj,India,ec2269dc
F Bulpitt,Guernsey,4f1f5bdd
D Simpson,Cook Islands,5d36377e
Charanjeet Singh,Italy,cb4a3840
DK Anefie,Ghana,f98c24ec
B Leephatthana,Thailand,aa0c5e01
HJ Armitage,England,f05167d2
B Lekau,Lesotho,2fdcecae
H Roy,Nepal,7bdbd6d0
Santiago Iturbe,Argentina,851b0636
Samjhana Khadka,Nepal,765a2354
TU Deshpande,India,46a9bea1
L Vincent,New Zealand,2764133a
HM Nicholls,New Zealand,03521fd3
C Karunaratne,Sri Lanka,fb3e0d39
AAP Rivero,Argentina,1911dcbc
Jaswinder Singh,Malta,63aa8148
Luca Petre,Romania,b31d458f
Syed Haider,United Arab Emirates,ab23a6a1
SA Yadav,India,271f83cd
Danish Aziz,Pakistan,a4799701
Asad Ali Rehemtulla,Bulgaria,c122fe73
Saqlain Haider,United Arab Emirates,c020cef5
Talha Khan,Germany,8e5a1a7a
P Mishra,Bulgaria,3fa5672e
S Saeed,Maldives,25ef10a2
DG Brownlie,New Zealand,22bd731a
KS Bagabena,Ghana,1ce4f664
Zain Ali,Italy,cccac242
Soochan Park,South Korea,3000c67e
T Sangha,Australia,52c952d9
Ashwin Vinod,Switzerland,8a99caa9
Irfan Khan,Pakistan,ee95065d
Hafsaa Abdhulla,Maldives,7fa1e4a2
Ammar Khalid,Canada,af98bf5b
C de Grandhomme,New Zealand,94d7f855
F Copley,Jersey,637680bc
M Mehta,India,5a8f16fc
A Zampa,Australia,14f96089
S Saengsakaorat,Thailand,6214c0c6
Pavandeep Singh,Malaysia,78fcc740
Ishtiaq Ahmad,Saudi Arabia,056b433b
T Ulutuna,Turkey,1581c6be
Jaikumar Thakur,Croatia,18fcb85f
MJ Clarke,Australia,f842c2cf
S Venkataraman,United Arab Emirates,8001a208
VS Padhaal,Finland,c4fb0b39
S Akiteng,Uganda,cf92d76b
Imrul Kayes,Bangladesh,5fbe14fc
Maliha Baig,Canada,1aa63583
SM Boland,Australia,d167edd3
HNK Jensen,New Zealand,b8cce99f
Azam Khalil,Sweden,ff1e08eb
S Weleilakeba,Fiji,45b8f7c8
A Rajshekara,Romania,1f3e41fe
A Djorovic,Serbia,677c18f9
Muhammad Amin,Swaziland,ce9ce42f
P Shetty,Bahrain,0dda36e7
ZM Tribe,Jersey,96fe3e9f
EL Bartram,Italy,5fa7f030
Kainat Imtiaz,Pakistan,9714e764
Babar Ali,Rwanda,c65e0275
S Nair,Oman,863aa653
MI Khagoitsa,Kenya,2d772f77
Bipin Kumar,Qatar,c821e504
H Chamto,Sweden,5e181be6
C Chete,Malawi,ef4f539a
S Navaratne,Japan,29573e43
Inam-ul-Haq,Qatar,15c766c3
MR Marsh,Australia,3d8feaf8
Shahbaz Ahmed,India,f9e6e7ef
DJ Turkich,Croatia,96013995
Muhammad Amir,Malaysia,60bec5c3
V Iriho,Rwanda,2853eafb
E Iloku,Uganda,f1fa1c6b
V Zanko,Croatia,4a78f962
D Murphy,Isle of Man,c4f42529
SS Cottrell,West Indies,a1d053dd
JD Wildermuth,Australia,f1c61793
AR Adams,New Zealand,525c3f54
IM Vaghela,United States of America,8d62fc14
N Vanua,Papua New Guinea,a36915ce
O Asika,Nigeria,b03285bf
KS Kasse,Indonesia,007a3773
SA Campbelle,West Indies,a7cd72b2
TOW Chu,Hong Kong,49693035
Khurram Chohan,Canada,796e4140
Abu Zar,Sweden,27f77bd6
G Schachat,Israel,ff92e604
Robert Raina,Thailand,8e38d470
N Ila,Papua New Guinea,5b08fdb5
A Manousis,Greece,b672e825
Yasser Nazir,Bahrain,ccceaca9
Basir Ahamad,Nepal,218c7eab
A Kitayama,Japan,34c205b1
JP Behrendorff,Australia,4933f499
JK Mukhiya,Nepal,f8dcfe4e
CJ Boyce,Australia,51a60c16
D Lohia,Papua New Guinea,01341439
HDJ Siegers,Netherlands,6d48df01
A Uwimbabazi,Rwanda,ef27e290
Bilal Masud,Estonia,643e4882
D Dlamini,Eswatini,7a6ce3c9
E Theunissen,South Africa,88005efc
SYS Assegon,Cameroon,be48d2e5
JM Kerr,New Zealand,9af58032
T Martin,Luxembourg,32e97806
N Jovicevic,Serbia,b7a608b0
Anwar Rahman,Malaysia,28adcce9
SC Taylor,England,33b6b1b3
CR Pagydyala,United States of America,d7c02672
JWW Gardner,Papua New Guinea,6e61adb8
NJ Carey,Australia,dff806f4
CRD Fernando,Sri Lanka,342d8ade
LC Le Tissier,Guernsey,c471750e
R Shimwamana,Rwanda,03fb10bd
Sohail Tanvir,Pakistan,64d43928
E Sandy,Nigeria,59063d6b
C Trott,Bermuda,ae624b05
Nasir Jamshed,Pakistan,4c4a06fb
G Mckeon,France,31366b7e
Thuya Aung,Myanmar,2e092d2c
Natalia Pervaiz,Pakistan,fa8a3eb0
F Overdijk,Netherlands,022745d5
V Vasquez,Argentina,f898a2c6
Elias Hasan,Estonia,f74a1394
JJ Wright,Swaziland,c5981c9c
ZXM Vukusic,Croatia,78a3ae4b
Latsha Haleemath,Maldives,2d99b12e
Awais Ahmed,Spain,f9f857dc
N Knights,Isle of Man,b0aadf4f
Nashra Sandhu,Pakistan,c981d3c2
LM Massawe,Tanzania,4f5a53e3
CJ McKay,Australia,94eac556
Nasir Aziz,United Arab Emirates,e70a0811
DS Vosloo,Malta,71764c46
Bakhtiar Tahiri,Bulgaria,a9ee404e
SK Dolawatte,Sri Lanka,bd8139a1
A Pusthay,Finland,0393fbdc
RS Gayakwad,India,237ec05b
F Thorpe,Gambia,a7de8e39
D McGahey,Canada,b5ef8f19
Sajid Patel,Lesotho,f8279d15
Sohag Gazi,Bangladesh,5a4c12ab
H Iwasaki,Japan,f2698c78
SJ Taylor,England,e6f36f83
Ma Qiancheng,China,91cc319d
KO Otieno,Kenya,fbaa61d2
S Sengupta,Czech Republic,da39f141
K Peddrick,Italy,a031b75e
Al Maseera Jahangir,United Arab Emirates,be47cb63
A Dizija,Serbia,6483c062
S Lamichhane,Nepal,b410bd3d
EF Beard,Isle of Man,68019a70
A Kheterpal,Hungary,2deb4082
SM Warnakulasuriya,France,8a5a8cf0
Franchesca Moya,Chile,dd30467d
Mahewish Khan,Canada,4705e4b1
S Kagnassy,Mali,f55989ae
MNM Aslam,Kuwait,20481563
M Mete,Vanuatu,f763e221
OU Ranasinghe,Sri Lanka,52d3b7ff
Fargana Hoque,Bangladesh,6e96c956
HJ Manenti,Italy,0e56c514
R Coker,Sierra Leone,3239c8a9
S Elmsjoo,Sweden,ce5030d8
HB Kayondo,Uganda,d26858c0
LD Chukkapalli-Llinares,Spain,27b50a31
Chaya Mughal,United Arab Emirates,77b26349
B Shikongo,Namibia,c26cd57a
N Jagadish,Oman,d6ec9f9f
A Rameshan,Malta,f0f9d832
H Ivanov,Bulgaria,58b5299f
SH Mohamedi,Tanzania,10ab6a37
P Agnihotri,Norway,21bfd654
A Sathyan,Croatia,ed47a68b
C Aweko,Uganda,01c1b96c
Nazril Rahman,Malaysia,6d5bdc43
G Mubiru,Uganda,732ce0c2
J Albin,Bulgaria,a4a53adf
L Wood,England,65b6943c
Rohan Mustafa,United Arab Emirates,d1988788
E Marx,South Africa,be592751
JM Iradukunda,Rwanda,f58295c2
Suman Ghimire,Portugal,7d990412
Shahrukh Quddus,Kuwait,a80cc0cc
Nazakat Ali,Norway,e5cb6eb9
A Modi,Singapore,4edfc785
NL Jacinta Si Ping,Singapore,68c9a36f
Rida Syeda,Saudi Arabia,f802485d
AC Sabino,Brazil,dd45b04b
RJ Hatchman,Gibraltar,01c05b6c
SR Rocket,Seychelles,ee3bfb9b
R Andrew,Vanuatu,66c1accf
Suraj Kumar,Oman,bb9d73d8
CT McNally,Gibraltar,6a32ef43
KOK Williams,West Indies,78cb83f3
IECM Wong,England,e5b17517
OP Stone,England,3f659464
NP Dalgaard,Denmark,40283617
L Tastuki,Vanuatu,55223171
L Bull,Sierra Leone,256d29e8
LM Christensen,Denmark,30dc80e6
GA Priandana,Indonesia,2af0e3b1
BM Pecic,Serbia,71093272
Mustapha Yusuf,Nigeria,f3e240a6
S Kolcunova,Czech Republic,7eba546e
Arslan Amjad,Estonia,c228c52d
Isa Zaroo,Bulgaria,9822fb85
Mohammad Ahnaff,Qatar,9b85a13a
A Hewage,Cyprus,be53a6a2
GJ Bailey,ICC World XI,5056011d
Tanvir Islam,Bangladesh,aa467af0
Junaid Siddiqui,Canada,9025e58f
TJ Mahe,Lesotho,3c5b2e9e
Zulqarnain Haider,Pakistan,ee9bdbc8
Al-Amin Hossain,Bangladesh,3f5f39cd
Aminuddin Ramly,Malaysia,8cae5b48
EC Rainsford,Zimbabwe,f771a151
JH Davey,Scotland,d3868bd0
Mohamed Khan,Sierra Leone,13501ff4
T Wigradianti,Indonesia,a9496add
G Wareham,Australia,f0b4e47d
Sohail Ahmed,Bahrain,4db71b2e
AR Nurse,West Indies,4a745f65
Rabeya Khan,Bangladesh,aaf037b1
PADLR Sandakan,Sri Lanka,79aad751
P Silas,Botswana,9f2e1944
Zumika Azmi,Malaysia,d35c1fc7
RV Hawkins,Scotland,2dc78362
MS Wade,Australia,afa7e784
S Natsagdorj,Mongolia,b3f47a20
Mofida Kocchargi,Kuwait,41053159
SR McAnanama-Brereton,Germany,bb1be934
V Sibanda,Zimbabwe,0fdabe05
Amar Naeem,Austria,f9dc404a
MP Biddappa,Philippines,c45701b6
AJ McKay,New Zealand,de3acffe
R Nil,Seychelles,b0f9dac4
T Zangmo,Bhutan,b1f21c0f
A Williams,Barbados,f1733e13
BE Hendricks,South Africa,b56dc5f7
N Madziva,Zimbabwe,4a36c370
BJ Davidson,Serbia,5b658677
V Mbazo,Botswana,a2317d14
O Thomas,West Indies,c6097d68
S Grover,Czech Republic,c2a6e61f
A Bhargava,Singapore,192f2caf
ST Frohnmayer,Germany,7e8bcfc1
Ainna Hamizah Hashim,Malaysia,4c7744de
R Shah,Qatar,a5a4b545
JJ Huo,Mozambique,d816fc1c
SS Prabhu,Oman,7d2689c0
Muhammad Farooq,United Arab Emirates,8f3c6b8a
M Strano,Australia,f57d5dbb
Sasha Azmi,Malaysia,9e4f6851
SV Shetty,Oman,db7a7301
DKD Warnakulasuriya,Italy,832b77c6
ML Lewis,Australia,8b8745fd
Abrar Bilal,Austria,6ddaee2d
TZ Chataira,Zimbabwe,2e4d5f94
A Das,India,8479657a
Towhid Hridoy,Bangladesh,9e52a414
S Iushchenko,Malta,ce192a4c
D Polpitiya,Eswatini,b7062209
G Stewart,Italy,a77472dc
RJW Topley,England,8db7f47f
S Kunaratnam,Norway,911eb7a7
MK Pandey,India,93b4fc78
BYA Mendis,Sri Lanka,a9fabff4
SCJ Broad,England,eba6a852
DA Blignaut,Germany,cfcf189f
M Pugi,Estonia,4641d20b
K Reyneke,South Africa,9e5f4ad7
PG Fulton,New Zealand,10a2a1ff
Cynthia Konadu,Ghana,b509e186
DR Smith,West Indies,35205dfc
L Grant,Scotland,49923603
Shahidullah,Afghanistan,82b90140
S Chandramohan,Singapore,2a6ccc1c
K Dangol,Nepal,db080f9d
I Kamara,Sierra Leone,38702fb5
Milad Momend,Luxembourg,84880baf
A Shahzad,England,a73321d3
Jun Hyunwoo,South Korea,431f2dd4
Amandeep Singh,Portugal,d0d32c30
Tasaduq Hussain,Sweden,f62fa324
Raqibul Hasan,Bangladesh,17efdeb8
VB Viyala,Norway,228a747d
RA Jadeja,India,fe93fd9d
P Senjug,Croatia,1c03d322
NMP Suwandewi,Indonesia,52b57a65
M Tilau,Fiji,745815a1
SMLD Samarakoon,Sri Lanka,d28f4d1c
Raag Kapur,Hong Kong,296358c9
AT Chuvale,Mozambique,deb4469d
J van Heerden,Germany,01549705
ME Bouchier,England,c2554b59
A Dhingra,Luxembourg,753ada66
Mohammad Ahsan,Kuwait,62474838
TH David,Singapore,f1f99156
I Tchakou,Cameroon,4d2b96b4
PVD Chameera,Sri Lanka,327b58d3
KMA Paul,West Indies,75224f22
SM Sharif,Scotland,f43dd8c2
Mandeep Singh,Norway,dc39e9ab
LM Babirye,Uganda,4b531649
WG Jacks,England,9caf69a1
Nain Abidi,Pakistan,5486d41f
Alam Nakash,South Korea,90830f8d
Emmanuella Nyaaba,Ghana,dc04a09c
A Sharma,United Arab Emirates,5661ef90
IS Billcliff,Canada,1fb2f362
W Dlamini,Eswatini,d2ac882a
C Elmsjoo,Sweden,c61c241b
M Tornarou,Greece,b42c477d
IY Mckeon,France,59ff3c57
Zoha Irfan,Saudi Arabia,7d70dc87
DS Airee,Nepal,1747ea18
M Sarenac,Serbia,f5ba4611
S Paldon,Bhutan,47c3d294
K Inakale,Botswana,eea862f6
MA Starc,Australia,3fb19989
LCN Smith,England,340202b0
Iram Javed,Pakistan,dc596fac
C Mokibelo,Botswana,3693f29b
J Ulrik,Tanzania,ac9c2a35
NM Coulter-Nile,Australia,56ab442f
Mobashar Ashraf,France,bbfdb0c8
JW Dernbach,Italy,7be8a0ed
RS Morton,West Indies,2f8a9682
Mohammad Nawaz (3),Pakistan,3086f7a4
LM Jongwe,Zimbabwe,b8704508
Likitha Yadav,Malta,1a9a6b15
Salman Nazar,Canada,679af2e2
AA Hussein,Tanzania,60ef3ddb
T Dlamini,Eswatini,b92d1fe6
R Davson,Bahamas,7804d401
MIW van den Raad,Netherlands,dead3b10
N Thushara,Sri Lanka,ee1b6c27
J Masquater,Tanzania,f6d3cab2
Vinay Iyer,Japan,43247512
M Gogev,Bulgaria,995fd3b2
R Malhotra,India,e13f5984
WAE Burton,Serbia,b0358c6d
Khusboo Kandpal,Luxembourg,54a10889
Nigar Sultana,Bangladesh,3827f6a2
S Lote,Fiji,09c07ae4
Suhrawadi Shuvo,Bangladesh,8fb49ef8
NC Monteiro,Brazil,752af5a4
Shenjian Zheng,China,a127e6f5
O Lutbayar,Mongolia,ccd88623
WPUJC Vaas,Sri Lanka,bcce309e
S Siriotis,Greece,ff8b37cb
Usman Ali,Saudi Arabia,a390cdd7
D Mongia,India,99663fa5
MR Aguilleira,West Indies,4e7aa570
Erika Oda,Japan,4c8a1197
Nur Arianna Natsya,Malaysia,4db4c8be
V Tafea,Samoa,611298bd
AR Menon,Singapore,b94827f0
RD Berrington,Scotland,e21bc7f3
Mutaiba Ansar,Norway,857e2c79
S Pandey,India,5463cb7a
C Rice,Malawi,dbd19fb8
PA Nixon,England,f14c62e4
M van Lingen,Namibia,7eb36269
Khaibar Deldar,Hungary,032c7eab
D Mullen,Guernsey,61da7440
S Smith,Bermuda,18a0ba24
JM Watkin,New Zealand,7239a365
FH Edwards,West Indies,a7c226e1
V Permaul,West Indies,78dfe704
S Khatri,Malta,e93f9604
Hisham Sheikh,Saudi Arabia,c4441675
Izatullah Dawlatzai,Germany,f96933f0
L Taylor,Argentina,8af91a3e
M Khokhar,Canada,d29d644e
BAD Manenti,Italy,ab21795b
Amjad Mahboob,Singapore,48f25627
BS Sandhu,Slovenia,f6e46de7
Aamer Jamal,Pakistan,a8e54ef4
Yusuf Bhoola,Panama,5afc0b37
P Mujaji,Zimbabwe,a246f48f
Musfirah Nur Ainaa,Malaysia,acd1fec7
Fathimath Malha,Maldives,0c4c27d1
ML Castillo,Belize,9853b404
GJ Snyman,South Africa,a3ae63f4
CC van Slobbe,Netherlands,4eebb3e5
CM Gough,Germany,f1328a90
Ammad Uddin,Bahrain,3a6c6e3a
Sarawut Maliwan,Thailand,36a0a88c
Sohail Khan,Pakistan,5af743d0
JL Jonassen,Australia,0475a86b
Muhammad Zafar Khan,Tanzania,6d5e66b1
Camila Valdes,Chile,dfe8ddeb
MD Shanaka,Sri Lanka,3ff033bb
T De Silva,Cyprus,31821596
PDRL Perera,Sri Lanka,f6b5d11a
Zeeshan Abbas,Bahrain,328cca93
G Miller,Cook Islands,a877819f
A Trivedi,Luxembourg,917f0c3f
Shakeel Ahmed,Oman,e29e9c12
AS Dean,Canada,5044f30d
M Wai Siu,Hong Kong,74eecff4
S Mandhana,India,5d2eda89
Muhammad Wafiq,Malaysia,f104c434
Parvez Rasool,India,9170ff49
P Sadev,Italy,7c4e8e13
S Thapa,Qatar,36d3ed28
Mohammad Nabi,Afghanistan,62af8546
Fareeha Mehmood,Pakistan,92d6dae7
SK Sonpethkar,Singapore,b06c101a
M Maguire,Jersey,0441a1f5
Rosine Irera,Rwanda,b84718fd
RK Kiseto,Tanzania,780d1997
JS Ndanu,Kenya,c27e0638
CM Saldanha,Oman,aee1bc06
E Guehoada,Cameroon,8c03f3b8
Wu Juan,China,4d498084
EC Bargna,Germany,9908d470
JS Foster,England,e68dd455
Dechen Zangmo,Bhutan,43433cec
Jahurul Islam,Bangladesh,6752c57b
AL Seddon,France,d12ec7b3
R Poddar,Nepal,4e38a3d6
BJ Bennett,Zimbabwe,eaa36b2a
LMM Tahuhu,New Zealand,60471339
A Chaubey,Croatia,c577d7d4
KJ Garth,Ireland,0b69a844
DJ Hussey,Australia,fd835ab3
N Tyagi,Czech Republic,53984f75
RM Farrell,Australia,4ed7d23f
Eva Somsel Yangzom,Bhutan,12cff704
HA Jackson,France,ee40679e
RP Singh,United States of America,0ab3c788
JN Snape,England,44321a66
K Ghalley,Bhutan,55d07946
R Parkin,Estonia,f2c0c73d
Saad Nasim,Pakistan,3fbb43a9
Afif Hossain,Bangladesh,37138918
E Kallous,Greece,0680ff7f
HAM Samuddika,Sri Lanka,ec1c4b4d
Theertha Satish,United Arab Emirates,ee3dcb3f
Tenzin Wangchuk jnr,Bhutan,286fab38
Mirza Ahsan,Austria,6b74c13b
M Choamba,Malawi,5570c4c1
D Tresac,Serbia,6d9aa10a
Aftab Ahmed,Bangladesh,53bc7b84
Ahmad Ramdoni,Indonesia,b5f30525
C Zhou,China,5b84f3bc
AC Douglas,Bermuda,f86ce673
M Methtananda,Sri Lanka,dea667e5
A Vaidya,Sweden,b7d8c07d
P Heron,Cayman Islands,30b902a3
O Muzondo,Zimbabwe,ffc308ee
RK Paudel,Nepal,1a3cc554
PJ van Biljon,South Africa,4025c262
Sajid Cheema,Saudi Arabia,b05cfcec
TW Hamid,Indonesia,330c8351
Nurul Hasan,Bangladesh,d365d463
Sathya Narayanan,Switzerland,8ae49076
Mohammad Mithun,Bangladesh,77191792
A Aikenhead,Jersey,007f121f
J Lewis,England,6c75310b
CJ Metcalfe,Ireland,d58fdb42
Khalid Shah,United Arab Emirates,9e432a38
MPP San,Myanmar,5bc290a2
Rizwan Haider,Malaysia,dc60abdc
K Vislapuu,Estonia,04855b85
L Kooagile,Botswana,88c742fb
A Morris,Cayman Islands,04cf2e94
GD Drummond,Scotland,5b8fffb4
S Kailath,Austria,080bbb6e
K Dasan,Bulgaria,1c014a94
Baseer Khan,Austria,75ebfe19
GP Meade,Italy,3957a70a
Umar Gul,Pakistan,16dfcc19
Rizpha Bano,Qatar,c7832845
N Boochatham,Thailand,58acb320
Zishan Shah,Denmark,432bf4f5
S Bangera,Israel,856fc47a
AR Leo,St Helena,e13f8b16
Ahmad Raza,Saudi Arabia,6bfa638b
CM Rocca,Gibraltar,ac5a9d43
M Martin,Switzerland,4d9e5ec8
Yasmeen Khan,Namibia,ade5c0c0
L Rika,Fiji,fe12944e
Ahmadullah Shinwari,Norway,e068d48e
Junaid Khan,Portugal,be0077ba
JOP Scamans,Finland,4e56e796
Abdul Majid Abbasi,Bahrain,0cfb42b5
P Marange,Zimbabwe,a4f1fdd4
Sidhant Singh,Singapore,8f1e023f
Mohamed Coulibaly,Mali,86ea6123
RL Bhudia,Kenya,47d00fb5
K Mabitle,Lesotho,690ae430
DC Drakes,West Indies,34b332d3
Zeerak Chughtai,Bulgaria,ff0b1636
O Tuyisenge,Rwanda,e6a6888f
G Chilia,Vanuatu,daf255ce
Apsari Begam,Nepal,eb765b41
D Brevis,South Africa,844e79d1
RA Mair,New Zealand,d5eb8b84
Ibrahim Rizan,Maldives,7267e3cd
MV Pavlovic,Serbia,2809b390
Wan Julia,Malaysia,bee0c85c
R Sekaran,Estonia,5da43a10
A Raza,Belgium,838bc6ab
Alfredo Puentes,Chile,e214be36
BMSM Kumari,Sri Lanka,b55fb828
C Uwase,Rwanda,808bb510
E Samson,Israel,d11272c4
Karan KC,Nepal,f53b3e1d
G Motie,West Indies,97bdec3d
CR Seneviratna,Sri Lanka,bff0535a
HGV Vare,Papua New Guinea,98299b67
GC Galanis,Greece,db218528
A Daxini,Croatia,2f949d55
M Vumiliya,Rwanda,0c00286e
N Henderson,Switzerland,6e71b00b
R Limema,Lesotho,95fdfe7e
Zeeshan Maqsood,Oman,34464143
JL Aras,United States of America,e21475a5
S Matijevic,Serbia,eae6959b
Faheem Nazir,Switzerland,7e00711f
Tian Sen Qun,China,3883402f
SMSM Senanayake,Sri Lanka,4c4fa80b
Murat Ipek,Turkey,86f471ae
NL Ujawe,Slovenia,7c7c4988
Mehran Siasar,Iran,fbd96cb6
R Hathadurage,Bahrain,202867f8
Fakhar Zaman,Pakistan,1777c020
Shaheryar Butt,Belgium,b6bad765
TS Omary,Tanzania,88e90658
EA Osborne,Australia,fe731c62
Ziaur Rehman,Finland,085c1a4c
Rahima Yahaya,Tanzania,d75bec48
JMV Ingabire,Rwanda,f4a96bfd
Ahmed Shehzad,Pakistan,f8fd6e3f
WL Madsen,Italy,86e0f3f0
T Chabila,Malawi,f18b67a3
Akif Raja,United Arab Emirates,9d0344f3
M Coetzee,Hong Kong,3f149080
BJ Haddin,Australia,b0c772ee
JF Chester,Swaziland,5a719b87
KL George,England,e69dbbef
PJ Cummins,Australia,ded9240e
RE van der Merwe,Netherlands,05c2ca46
N Khumalo,Eswatini,12ee9897
K Tathgur,Canada,f190c775
JA Rymer,Malta,ae779954
Sadia Yousuf,Pakistan,3cfbddce
Aakash Chand,Nepal,279c51f0
DA Miller,South Africa,d67d5f00
N Chaihan,Thailand,61b60bb3
ER Oza,United Arab Emirates,fdc6b34d
S Nisansala,Sri Lanka,1251a339
K De La Mare,Guernsey,089aec60
H Bhullar,Austria,c9ffb93d
Mohammad Yousuf,Pakistan,e237b28c
MW Parkinson,England,19708692
SRMJJ Arachchilage,Cyprus,c9473a95
M Marin,Romania,2feef01b
MG Hunter,Gibraltar,f08adc01
Soumya Sarkar,Bangladesh,4d9f9686
E Lewis,West Indies,0ebfb1ad
I Kaia,Zimbabwe,5ad8c974
SACA King,West Indies,77851c2d
I Elec,Turkey,4d0d5b7d
Divya Kandpal,Luxembourg,32b8d4fe
