player,country,player_id
TW Samuels,Belize,df3438ae
RR Behera,United States of America,e0672ff4
Dawood Ahmadzai,France,951686f5
KC Ramamoorthy,Indonesia,a89c270b
Thuya Aung,Myanmar,2e092d2c
T Rajiv,Seychelles,1ab8beda
DG Blampied,Jersey,d8976cb7
NCK Liyanage,Malaysia,d1b5efdf
D Madushanka,Sri Lanka,de7d833e
US Hathinjar,Cambodia,5f77f23a
M Jele,Eswatini,1a8cedc8
KH Abe,Japan,f22d2247
V Aravind,United Arab Emirates,cddafe26
LT Bichard,Guernsey,dfcdb11e
G Mubiru,Uganda,732ce0c2
RMAM Avery,Brazil,4cf645c9
Marija Mratinkovic,Serbia,bda6b4fc
CL White,Australia,d0513f63
T Takada,Japan,bd3c364d
FG Kemp,England,abc9f8a4
Divya Kandpal,Luxembourg,32b8d4fe
ZE Green,Namibia,8716233e
Sidhant Singh,Singapore,8f1e023f
Nur Arianna Natsya,Malaysia,4db4c8be
KB Ahir,Panama,214cf493
C Kanta,Greece,96c936d7
LMM Tahuhu,New Zealand,60471339
RA Sealy,Cayman Islands,1e98804a
T Shabani,Tanzania,2c83f1f7
M Labuschagne,Australia,fa433be6
C Bayraktar,Turkey,0fa92a21
H Srinivasan,Germany,300bdcbb
Z Makadji,Mali,7fcaa9f4
Rumeysa Alp,Turkey,2ffdf67d
Tilak Varma,India,b0482a1d
SPY Baron,France,864dba03
LL Htun,Myanmar,ec687c3a
Muhammad Nadir,Rwanda,090f96e4
HM Rowe,New Zealand,8ca1f93a
TL Cutler,Vanuatu,384fa385
F Damiao Couana,Mozambique,2c535f08
HD Rutherford,New Zealand,0605de92
EL Bartram,Italy,5fa7f030
Waqas Barkat,Hong Kong,a2eac9df
Pooja Ganesh,United States of America,a186b627
P Zuze,Malawi,04420914
SU Halarnkar,Costa Rica,ec100ae6
LM Christensen,Denmark,30dc80e6
M Veringmeier,Netherlands,3733a317
DJG Sammy,West Indies,c03c6200
Abdullah Sheikh,Norway,336a85f6
AW Hawkins-Kay,Jersey,8160713d
M van Lingen,Namibia,7eb36269
JS Henriksen,Denmark,2c6052a6
S Ramakrishnan,Czech Republic,b0f5175e
S Nitschke,Australia,3032933c
Haris Sohail,Pakistan,7cd0a092
Mudassar Bukhari,Netherlands,37312a74
Mohammed Sameer,Bahrain,e6409ae1
H Pragji,Botswana,e28327c6
N Krishna,Seychelles,c62a0327
S Georgota,Greece,d07b6842
JL Gunn,England,907c51ab
L Ufitinema,Rwanda,4c9f75f2
A King,Australia,83558266
Waji Ul Hassan,Saudi Arabia,6892f9c3
NFI McCallum,Scotland,ef5cbaf6
C Brennan,Jersey,80f9fd4f
RL Chase,West Indies,3feda4fa
R Abdulrasak,Nigeria,65c9fc31
E Kuyumcu,Turkey,4e6bc859
RJ Akram,Philippines,3942903c
TJG Pringle,Netherlands,8ce2080b
Abraash Khan,Canada,684dc2da
Junaid Khan,Portugal,be0077ba
S Iushchenko,Malta,ce192a4c
RA Reilly,Gibraltar,77276fff
F Pessima,Sierra Leone,9be80ea0
A Perera,Canada,788afc32
S Veerapathiran,Bahrain,1e569fb0
H Kaur,India,53cd8da6
AK Perera,Sri Lanka,c8ad0749
Sahibzada Farhan,Pakistan,1aba45cd
M Yoshioka,Japan,3a93120a
Shahzeb Choudhry,Sweden,43f3c050
Rahman Ademi,Serbia,a9fd6ca3
G Ngegba,Sierra Leone,69caf2be
R Turay,Sierra Leone,c05e5d66
IIR Bhana,Panama,390721b3
Mohammad Saifuddin,Bangladesh,b3a28446
M Robinson,Guernsey,262b1d7d
Hiba Shamshad,Canada,5e71e5cc
Khizer Ahmed,Norway,723ca856
M Shumba,Zimbabwe,6766ca00
P Khari,Czech Republic,bb791276
MO Kain,United States of America,60b46ad1
Khalid Zahid,Sweden,5c93efb1
S Tyagi,India,c24a2c5d
O Gholami,Sweden,c0fca5eb
Snigdha Paul,United States of America,efa8eae7
H Osinde,Canada,2b8b75a0
Nawaf Ahmed,Kuwait,bfe33045
Danyal Akbar,Hungary,5757c506
JS Ndanu,Kenya,c27e0638
R Dhawan,India,26a85969
MS Sinclair,New Zealand,1b668884
Tayyab Tahir,Pakistan,431f8af4
HIS Mendis,Sri Lanka,6edcff70
NK Ariani,Indonesia,382377a4
Q Abel,Kenya,2e988457
DM Kimmince,Australia,d693012d
TF van Woerkom,Ireland,70f2f922
IM Farrell,Gibraltar,1a417a09
DG Brownlie,New Zealand,22bd731a
Atif Kamal,Luxembourg,f8bd71c9
K Ghalley,Bhutan,55d07946
S Mannan,Germany,41b8a051
P Hingorani,Romania,ecfdfbad
N Jovicevic,Serbia,b7a608b0
DS Airee,Nepal,1747ea18
ADS Fletcher,West Indies,1bae756b
ND Laegsgaard,Denmark,b0f2d3bd
K Tari,Vanuatu,a65593c6
WG Jacks,England,9caf69a1
DL Richards,St Helena,e613c509
JL de Mey,Netherlands,c9f851b0
Shorifa Khatun,Bangladesh,36d2face
Ashish Rana,Estonia,126c3f6f
Amjad Gul,United Arab Emirates,87e977df
SH Mohamedi,Tanzania,10ab6a37
JJ Smit,Namibia,bb134e5c
SA Engelbrecht,Netherlands,81a0e294
D Wulandari,Indonesia,8c0d904e
RK Willis,Scotland,fff4e348
Zeeshan Maqsood,Oman,34464143
PD Collingwood,ICC World XI,a386e91b
SF Daley,West Indies,1f7825dd
SJ Harmison,England,c16d2e28
JR Loughran,Ireland,ce3662d2
JP Faulkner,Australia,808f425a
Wang Qi,China,12c9c558
F Conteh,Sierra Leone,1dac0c4a
Purvi Kumari,Norway,68339baa
EP Thompson,New Zealand,7a653792
Kim Daeyeon,South Korea,4a51c045
Khurram Khan,United Arab Emirates,ae6746e0
R Flannigan,Scotland,c13b2833
SIR Dunkley,England,3a9e9cb2
Tian Sen Qun,China,3883402f
S Merican,Singapore,f3f6f5a0
Fareed Ahmad,Afghanistan,67b7bad4
Mehedi Hasan Miraz,Bangladesh,c58b0108
CK Kapugedera,Sri Lanka,cfad138c
J Kaur,Hong Kong,5a648ddc
R Mutumbami,Zimbabwe,5fef85ee
Sajid Khan Afridi,Greece,edc950ce
DM Richards,West Indies,9d0e7c58
T Chopel,Bhutan,d9a7ca8e
Maria Ahsan,Sweden,0efdea1f
BL Mooney,Australia,52d1dbc8
NY McLean,West Indies,1d39dc61
U Raymond-Hoey,Ireland,1a510809
Asad Ali Rehemtulla,Bulgaria,c122fe73
Sazib Bhuiyan,Czech Republic,e5464794
Rohail Nazir,Pakistan,522bea89
R Chopra,United Arab Emirates,a71d0f89
NA Moodley,South Africa,30743b6e
AN Davidson-Richards,England,35828bdd
O Omonkhobio,Nigeria,4f3080c3
Ziaur Rehman,Finland,085c1a4c
Puja Mahato,Nepal,4b95058b
D Mullen,Guernsey,61da7440
J Charles,West Indies,09a9d073
S Qeshile,South Africa,94268960
CS Nascimento,Brazil,df997334
Omar Hayat,Denmark,d35a520a
GO Sopinho,Mozambique,019e7a95
Abdullah Shafique,Pakistan,fc2fffb5
J Lewis,England,6c75310b
B Phelenyane,Lesotho,c982ad6f
LA Simango,Mozambique,16084b50
Maria Jasvi,Kuwait,4bed6af7
Emmanuella Nyaaba,Ghana,dc04a09c
Sohail Ahmad,Croatia,7e439c80
A Otwani,Uganda,6727fb4d
Chen Zhuo Yue,China,47b33198
RA Reifer,West Indies,d7725664
AP Devcich,New Zealand,ed90abe4
Gurpreet Singh,Italy,1a5d690f
Mujeeb Ur Rahman,Afghanistan,7d92277a
K Thuchila,Malawi,af42d9f2
R Khasana,Lesotho,5a6b2c1d
V Volfova,Czech Republic,e06506f1
Faizan Asif,United Arab Emirates,8b89eb80
S Ivetic,Serbia,04ab1575
Umar Nawaz,Sweden,1ed476fe
A Dutt,Netherlands,803dbf1d
HWA Landheer,Netherlands,a6ec88f4
KL George,England,e69dbbef
DJ Malan,England,ad9c32a2
Sirajullah Khadim,Portugal,ff36e706
AB Kaur,India,9565fda6
Mohammad Yousuf,Pakistan,e237b28c
D Samarawickrama,Italy,6d4c2087
NND de Silva,Sri Lanka,f0b4294e
Y Fourie,South Africa,ebe27221
N Gwebu,Eswatini,67e4248c
M Bhanuka,Sri Lanka,684d21d7
Aamir Lal,South Korea,2472ad2c
EC Joyce,England,a48fc79d
PF Ravarua,Cook Islands,85b592a7
SYS Assegon,Cameroon,be48d2e5
SJ Bruce,West Indies,aeccf5cc
AF Buurman,Netherlands,03d3dd8e
DMW Rawlins,Bermuda,f1eb3c73
RD Berrington,Scotland,e21bc7f3
D van Deventer,Netherlands,2b654eb0
D Jakiel,Zimbabwe,8b7ce771
Husnain Kabeer,Germany,8787dd53
IA Karim,Kenya,ca92a578
Abeer Maryam,Saudi Arabia,8067b378
BM Pecic,Serbia,71093272
GR Russ,Philippines,1f28fdfd
H Klaasen,South Africa,235c2bb6
HR Ponja,Mozambique,6114eaf4
HAM Samuddika,Sri Lanka,ec1c4b4d
Aamer Yamin,Pakistan,907d6e58
C Sutthiruang,Thailand,f6ddfe08
M Dailesi,Malawi,1aa600b6
MJ Clarke,Australia,f842c2cf
JMV Ingabire,Rwanda,f4a96bfd
P Chakraborty,Bangladesh,2053da82
Fazil Rahman,Malta,d18b7f34
RM D'Souza,Kuwait,f39682a5
L Nou,Papua New Guinea,9f500ddb
Rohan Mustafa,United Arab Emirates,d1988788
MM Dekeling,Netherlands,983a0c34
K Subramanian,Singapore,cf06cb34
Zahid Zadran,Germany,a819f6c8
SE Marsh,Australia,508a1ea7
Waqas Maqsood,Pakistan,f59b3bd1
Ismaeel Zia,Sweden,70abbb67
RR Joshi,Canada,a323465c
T Musekiwa,Zimbabwe,06fc82b8
Abdulla Bhoola,Panama,6ef9a32f
N Choden,Bhutan,a904600a
Muhaddis Muhaddis,Indonesia,32cff598
E Jabarkhel,Luxembourg,21526a38
B Taylan,Turkey,416863d4
Praveen Santhanakrishnan,Mexico,22fb205e
A Mongar,Bhutan,940255af
Asghar Stanikzai,Afghanistan,88679525
BMSM Kumari,Sri Lanka,b55fb828
KK Lin Thu,Myanmar,6cf75582
Harry Johnson,Guernsey,80b92515
JT McFadyen,New Zealand,7072542f
CP Jack,West Indies,32a32368
H Kinga,Cameroon,c9729534
P Suanchuai,Thailand,e6948355
Mahmad Data,Panama,0ee7ede5
AC Voges,Australia,864c199e
K Tathgur,Canada,f190c775
T Muzarabani,Zimbabwe,a945bb28
Ahsan ul Haq,Kuwait,877ab296
PK Shoufeer,Cambodia,5c4ebae4
C Pyle,Gibraltar,d278b70b
P Manning,Cayman Islands,f06b5585
E Bhonkar,Israel,1dc3330f
V Sehwag,India,8ba8195d
M Mooketsi,Botswana,008a024c
T Kahamker,Israel,125853c3
P Cuinica,Mozambique,efca38df
EAJ Richardson,Ireland,50ee0500
MK Villiers,England,cd62f670
C Smith,Malaysia,c160db98
P Kotoisuva,Fiji,b3e5205c
AC Kerr,New Zealand,7673c908
Ruchitha Venkatesh,Hong Kong,106135f5
Mosaddek Hossain,Bangladesh,8919756f
CJ Gannon,United States of America,519c30cb
SK Rana,Qatar,47884f8e
CJO Smith,Scotland,c46e9e56
Surya Anand,Denmark,ef141f36
P Arrighi,Argentina,79e754db
Ahmed Aqeel,Malaysia,92f0e10e
Maidul Islam,Estonia,6969d364
Azri Azhar,Malaysia,23f37c09
RN Lewis,West Indies,69362253
Aryan Lakra,United Arab Emirates,099135ad
A Mene-Ejegi,Serbia,e4f13acd
Yadwinder Singh,Hungary,43b36ccf
H Sawaneh,Sierra Leone,09bea436
C Outerbridge,Bermuda,ff722bc8
Wu Juan,China,4d498084
DL Brangman,Bermuda,dab18aa5
C Hauptfleisch,Cayman Islands,c8a18d94
M Gogev,Bulgaria,995fd3b2
Erika Oda,Japan,4c8a1197
PW Borren,Netherlands,91052c96
JJ Tucker,Bermuda,bceb1b07
S Ravichandran,Japan,9f2be73d
JA Stiglitz,Austria,7195065a
NO Tindo,Tanzania,7f8316e3
DR Sams,Australia,caf69bf7
S Mathur,Hong Kong,11378dda
KD Mills,New Zealand,7fb32e5b
K Ramharack,West Indies,321c980e
SL Clephane,Czech Republic,879095b0
SACA King,West Indies,77851c2d
H Lakov,Bulgaria,87a6f411
Muhammad Amin,Swaziland,ce9ce42f
S Sohal,United States of America,3fca55af
SHT Kandamby,Sri Lanka,488b7e1b
M Prasidh Krishna,India,85e0cf10
Ali Farasat,Hungary,5845b99b
GD Elliott,New Zealand,c03449e0
NT Miles,Hong Kong,d27d0835
J Maguire,Ireland,1b1c23bb
Zuhair Muhammad,Saudi Arabia,22ae4973
S Pradhan,Bhutan,04f0d409
MEK Hussey,Australia,48fd7349
S Elmsjoo,Sweden,ce5030d8
Ali Dawood,Bahrain,596982e6
Sultan Ahmed (2),United Arab Emirates,07687c15
MR Gillespie,New Zealand,7d7ab238
MJ Tumukunde,Rwanda,026b815f
TGJ Gruijters,Netherlands,20f4a109
LPC Silva,Sri Lanka,1be70c88
MFD Douma,Cameroon,88bcd8da
Mohammad Shahzad,Afghanistan,d6dcb0c9
Zahid Khan,Sierra Leone,bf896894
Salman Nazar,Canada,679af2e2
IS Sodhi,New Zealand,641ac5ff
C Sosa,Argentina,b2f4cb0d
MA Wood,England,8d92a2c3
M Maguire,Jersey,0441a1f5
A Vaidya,Sweden,b7d8c07d
S Ecclestone,England,cdb82f1c
Yin Chenhao,China,68408eff
Irdina Beh Nabil,Malaysia,59ace6d9
D Paterson,South Africa,462d7c62
S Shrivastava,Oman,ac166f77
NM Mokhachane,Lesotho,6083f332
Mohammad Shahid,Bangladesh,c285c86e
A Mansale,Vanuatu,a22b4f3f
F Bulpitt,Guernsey,4f1f5bdd
GD McGrath,Australia,ee7d0c82
Milind Kumar,United States of America,b4296080
JD Campbell,West Indies,6fd0c8e1
A Johnson,Canada,a28a7fba
T Maruma,Zimbabwe,f55c526f
S Chaturongrattana,Thailand,bd36bc39
P Sadev,Italy,7c4e8e13
DA Miller,South Africa,d67d5f00
S Kanankege,Italy,01815edc
A Kshirsagar,Czech Republic,80b34521
AS Patil,United Arab Emirates,ca707bdc
S Pandey,India,5463cb7a
S Hussein,Malawi,5bb73a3c
K Shrestha,Nepal,119de50f
Ehsan Khan,Hong Kong,d3851cd8
Fayyaz Butt,Oman,bd9fbd51
Martina Quinn,Argentina,de18edc1
T Natarajan,India,ce794613
L Ntanzi,South Africa,5260d30c
BT Foakes,England,fd770945
Sadaf Shamas,Pakistan,f19c8dc0
Bipin Kumar,Qatar,c821e504
Junaid Siddique (2),United Arab Emirates,84dc72db
Hyejin Park,South Korea,c3e3d7e7
JH Davey,Scotland,d3868bd0
D Polpitiya,Eswatini,b7062209
SRH Curtis,New Zealand,aa89a853
T Chetty,South Africa,53a5767d
Abhishek Sharma,India,f29185a1
CG Osborne,Croatia,19758a47
Asif Ali,Pakistan,0a4736eb
Ilyas Ataullah,Turkey,357484e9
C Roberts,France,07ac9c54
M Mehta,India,5a8f16fc
L Bull,Sierra Leone,256d29e8
GJ Hopkins,New Zealand,4d3097d8
SE Findlay,West Indies,6df8d190
AK Mohan,Finland,d55474ac
M Hill,Hong Kong,bf5e7711
Mohamed Miuvaan,Maldives,a5bdacc3
S Rani,Bangladesh,b3f7066c
Chen Xinyu,China,b2cd8abe
SC Selman,Barbados,c29ada99
Muhammad Musa,Pakistan,9b8a3c39
T Rodriguez,France,185e37e0
Mina Baek,South Korea,ce431658
TP Allen,United States of America,30baaf1f
P Vekaria,Rwanda,b68b1633
ASF Sirah,Philippines,06bcade5
S Miyaji,Japan,3aca2ed5
Raag Kapur,Hong Kong,296358c9
CJ Ferguson,Australia,9b4935c8
MM Letsoalo,South Africa,7544bf30
WJ Lubbe,South Africa,10f42013
Muhammad Saqib,Saudi Arabia,9d6644a0
B Kohler-Cadmore,Germany,209e91e6
SC Kuggeleijn,New Zealand,fef92afc
Murtaza Yamin,Cyprus,45b6a7ce
S Sebastian,Croatia,f3fce917
B Ivanov,Bulgaria,7d4f6e1f
E Theunissen,South Africa,88005efc
T Brits,South Africa,06659caa
NP Dalgaard,Denmark,40283617
Bilal Zalmai,Austria,33b67317
Imal Zuwak,Sweden,1283e17b
R Mangal,France,5360c9be
E Karimi,Denmark,95bd9407
Sumon Khan,Bangladesh,a84ccd7d
T Moitoi,Botswana,c916fe60
RM van Oosterom,Netherlands,3ffeb064
H Lin Aung,Myanmar,c343a8c6
Sefu Athumani,Tanzania,2df62c48
SK Dolawatte,Sri Lanka,bd8139a1
BJ Davidson,Serbia,5b658677
Babar Azam,Pakistan,8a75e999
IGASF Pratiwi,Indonesia,720fbaad
JL Aras,United States of America,e21475a5
A Capsey,England,910dd54e
Aung Ko Ko,Myanmar,648d060e
R Mondol,Bangladesh,492ff0c2
VS Padhaal,Finland,c4fb0b39
G Raymond,Cook Islands,a9f43e60
Azin Rafeeg,Maldives,050bdc77
Y Konate,Mali,5934e1b2
ARA Chambers,Portugal,8db27a28
ZE Matsinhe,Mozambique,03ef382c
D Siva Kumar,United States of America,06adaa46
OJ Hairs,Scotland,c8a7b014
Mustapha Suwareh,Gambia,44116edc
C Rice,Malawi,dbd19fb8
Imran Yousaf,Saudi Arabia,5e67d4e0
Ouen Sophy,Cambodia,4477b556
C Zhuwao,Zimbabwe,3e51db81
N Knights,Isle of Man,b0aadf4f
Jassim Khan,Qatar,67e36e53
NM Hauritz,Australia,8ea6e670
Bashar Khan,Italy,308ca4bd
Mariam Hasan,Pakistan,70a9f746
Zong Yuechao,China,f5932ad2
NT Ellis,Australia,9eb1455b
JE Taylor,West Indies,4180d897
O Morgan,Guernsey,a9b7e3e6
AR McBrine,Ireland,e957b38f
T Zangmo,Bhutan,b1f21c0f
T Trajkovic,Serbia,1e630426
JH Kallis,South Africa,86dc8f2e
D Bau,Papua New Guinea,9db20c92
Gurpratap Singh,Cyprus,49235be5
KS Airee,Nepal,548d4188
D Lohia,Papua New Guinea,01341439
E Beukes,Cambodia,fbb8cf87
BMA Mbida,Cameroon,e3c23cef
L Mabhero,Zimbabwe,37f9eb59
Saran Aslam,Denmark,2a00735b
Ikramullah Khan,Qatar,c6e1354c
V Hamunyela,Namibia,d758a366
Mohammad Ishaq,Afghanistan,32de4eae
H Eulenkamp,Guernsey,17751f98
JF Mooney,Ireland,aae9ce90
R Misra,Canada,430f7ef9
JAN Ngono,Cameroon,0bc162c4
T Gwandu,Zimbabwe,d1d83db3
Umar Adam,Maldives,5d77a96a
S Kotte,United Arab Emirates,6c8904c8
E Gouge,Jersey,e01e17ee
V Langiatu,Vanuatu,fdd18ca0
L Ronchi,New Zealand,0fa5042b
HO Karaduman,Turkey,0853d18a
Mohammed Siraj,India,2f49c897
Lopamudra,Norway,ff4509d5
Zahid Hussain,Canada,1e5708ac
Ivy Yeboah,Ghana,7aac64bb
MA Leask,Scotland,28131839
GD Phillips,New Zealand,9a46c4e5
Mubeen Tariq,Portugal,5d6e07a5
Umm-e-Hani,Pakistan,6ee11109
J Prodehl,South Africa,45be80ed
E Ellermaa,Estonia,37c085d2
MLN Sissako,Cameroon,52a0e81d
S Sandeepani,Sri Lanka,a3c9ef5f
B Bezuidenhout,New Zealand,564afdcf
L Tryb,Gibraltar,272b0f17
KA Jamieson,New Zealand,68c56d09
SA Ahmad,Denmark,8de618ab
Gaurav Tiwari,Indonesia,cab3f89a
Natalia Pervaiz,Pakistan,fa8a3eb0
CA Keita,Mali,5b9b8d98
Haseeb Ghafoor,Saudi Arabia,454a7269
Sharafuddin Ashraf,Afghanistan,7e678d00
ZM Tribe,Jersey,96fe3e9f
AM Guruge,United Arab Emirates,26534b48
GG Banner,Belize,aeb893b4
M Marchello,France,362e44f9
EMDY Munaweera,Sri Lanka,5a22d91c
K Govind,Seychelles,0371cc19
Usman Khan,Pakistan,bafb9238
J Kila,Papua New Guinea,d996ba33
JA Burrows,Isle of Man,dba54d8e
H Kerge,Estonia,76207d36
Mudassir Iqbal,South Korea,63f306ac
G Fernando,Bahrain,4e2def5c
Rozabel Asumadu,Ghana,7297bacc
Iqra Ishaq,Kuwait,59c770e7
SA Okpe,Nigeria,681f522f
NR Welch,Zimbabwe,74c6c6e0
K De La Mare,Guernsey,089aec60
M Vaik,Estonia,5335c5a7
AJ Kenealy,Ireland,ca753f5d
V Permaul,West Indies,78dfe704
KA Maharaj,South Africa,0b60eb09
Ashraful Shuvo,Estonia,9bb259b4
C Murrombe,Mozambique,2cf802eb
LB Ferbrache,Guernsey,0f72f582
Taijul Islam,Bangladesh,9d1d34bd
A Kheterpal,Hungary,2deb4082
JWM Dalrymple,England,1afdbdbf
A Husain,Argentina,034d3c52
CK Langeveldt,South Africa,d1c94b25
Suraj Kumar,Oman,bb9d73d8
J Fraser-McGurk,Australia,9b6e1b3f
Saad Khan,Saudi Arabia,28e0f645
GSNFG Jayasuriya,Sri Lanka,b58b7db6
D Igihozo,Rwanda,770202e9
C Carter,Hong Kong,1e25b5bf
RWT Key,England,bcb01d8c
S Tuhadeleni,Namibia,13f7c5f4
KP Meiyappan,United Arab Emirates,b91f2a31
A Shahi,Cyprus,2011735e
T Granger,Zimbabwe,2beae660
MS Diawara,Mali,8c95e2dd
Zhang Chan,China,d21f6f26
Priyanka Reddy,Croatia,c4689003
Muslim Yar,Germany,37d8d19a
A Davidson-Soler,Spain,71d6fd2c
SW Bates,New Zealand,89bbc67a
S Draunivudi,Fiji,b708c4ad
Omid Mailk Khel,Belgium,2d94751e
B de Leede,Netherlands,b3020075
T De Silva,Cyprus,31821596
Shoaib Malik,Pakistan,64c34cd0
TH Semau,Samoa,175d59dd
Mazharul Islam,Seychelles,30564b3e
CK Jasmat,Samoa,5299063a
Mohammad Ihsan,Spain,510e33d3
RJ Campbell,Hong Kong,f6993a56
Sidra Ameen,Pakistan,72c9ad99
TM Odoyo,Kenya,2c13defe
K Cawte,Isle of Man,a2dd9236
GRD Munasinghe,Italy,eff8b730
C Anayo,Uganda,8e91ae82
A Wellington,Australia,9b3bcca4
Mohammad Haris,Pakistan,ff3f6fc1
L Croospulle,Sri Lanka,e30c9b2d
Adnan Ilyas,Oman,d376bbaa
YS Chahal,India,57ee1fde
Jaswinder Singh,Malta,63aa8148
M Theekshana,Sri Lanka,f24c6701
Murat Ipek,Turkey,86f471ae
R Theruvath,Qatar,eb6d1f4d
Irshad Mubbashar,Saudi Arabia,58edb974
R Escobar,Argentina,9fa5496f
Harbhajan Singh,India,8b5b6769
R Ova,Vanuatu,88bba252
HHC Gunaratne,Sri Lanka,44d0e8af
JE Scott,Bahamas,732c9016
Anowarul Islam,Thailand,39431db7
Zabiullah Zahid,Sweden,6d024ce3
BKG Mendis,Sri Lanka,5d1e7582
S Nisansala,Sri Lanka,1251a339
Y Korniienko,Croatia,a12d0de9
N Tyagi,Czech Republic,53984f75
Zamir Khan,Afghanistan,21d46f15
J Hansrod,Swaziland,a8473c4a
TK Joseph,Ghana,4fafd79a
S Raveendrakumar,Norway,80713a84
JM Vujinovich,Croatia,99ad98b0
ER Oza,United Arab Emirates,fdc6b34d
JKP Ellick,St Helena,77de6cfa
M Kaukura,Cook Islands,11d83c44
MN van Wyk,South Africa,710dd98c
Zaman Khan,Pakistan,28392e11
AL Hodgkinson,South Africa,f874c5a7
WK Lai,Hong Kong,6ab99b17
Zumika Azmi,Malaysia,d35c1fc7
Mirza Ahsan,Austria,6b74c13b
NM Ambo,Papua New Guinea,5aac4f00
Sulaiman Ali,Bulgaria,13bf1d91
FA Klokker,Denmark,821a412e
KS Lokuarachchi,Sri Lanka,3b50c63a
S Prasanna,Sri Lanka,f78e7113
NG Jones,Ireland,c5326dd0
F Banunaek,Indonesia,3c8faed4
B Mpedi,Botswana,8c712051
Shamsudheen Purat,Saudi Arabia,33687b0e
Muhammad Zaghlool,Belize,b8f1cda4
B Arora,Malta,39e9f0c9
PR Surve,Indonesia,206efeb1
Mohammad Kamran,Spain,1a628a92
S Arachchige,Cyprus,e6681f88
Mas Elysa,Malaysia,857de42e
A Hunter,Ireland,e8fa03ed
C Mahamalage,Italy,3250b7db
AM Kamara,Sierra Leone,4ca3d67d
D Mukarurangwa,Rwanda,c52de9d9
R Samson,Nigeria,e63c08e9
K Pierre,West Indies,a61bcb94
E Rukiriza,Rwanda,3ac13a94
EN Lynch,Netherlands,4d35d0b3
RM Hira,New Zealand,2e966563
AM Zepeda,Austria,c9f95a16
M Sankoh,Sierra Leone,4206b29c
Aaftab Alam Khan,Malta,9dbc77b3
AL Stephen,Vanuatu,49f6d023
L Winfield,England,5230a33d
Adnan Razzaq,Belgium,91c0d39f
HL Harji,Seychelles,29663fda
Sana Mir,Pakistan,b287e7b1
T Banton,England,25f7b7d6
LC Le Tissier,Guernsey,c471750e
JK Masara,Zimbabwe,e5542f57
MS Atapattu,Sri Lanka,8a686d30
KP Navgire,India,617a0b79
Mariska Kornet,Netherlands,06deb88a
BM Anusha,India,e179aae0
S Bangera,Israel,856fc47a
TD Paine,ICC World XI,5748e866
ML Udawatte,Sri Lanka,5f5e0c8c
P Bosnjak,Croatia,fed92736
Reehana Khan,Namibia,4cf05de9
M Nasim Baras,Afghanistan,cecfd092
LRPL Taylor,New Zealand,b61a3e1a
Charanjeet Singh,Italy,cb4a3840
JWN Moses,Botswana,492c17f0
D Staddon,Brazil,4a28527d
AN Cook,England,f41598c1
Shamim Hossain,Bangladesh,711249d1
JM Anderson,England,d12143bf
B Shikongo,Namibia,c26cd57a
JL Tutty,Cook Islands,11b37b2a
FH Edwards,West Indies,a7c226e1
R Rohmalia,Indonesia,5d90eb77
Huzaif Yousuf,Bulgaria,95e47073
Ashwini Balaji,Germany,81283f75
SK Sonpethkar,Singapore,b06c101a
JN Dorji,Bhutan,a73251ff
T Caruana,Gibraltar,ab75eb29
D Nanayakkara,Italy,dbf22922
Shadab Khan,Pakistan,9de62878
Miriam Ehsun,Ghana,fd67c5f0
S Immadi,United States of America,a6dd06d6
DT Christian,Australia,2a2e6343
Mansoor Malangzai,Belgium,6e84e207
BA Pai,Gibraltar,716bf559
SP Narine,West Indies,9d430b40
A Kohli,Germany,eb9082b2
DR Smith,West Indies,35205dfc
H Mumford,Gibraltar,6462c64b
BS Fulmali,India,bd8689b0
EJ Tice,Ireland,b97f21d8
T Taylor,Cayman Islands,1d6e8f52
JM Davies,Hong Kong,18016785
P Kurup,Bahrain,50ceaef6
V Viyaskanth,Sri Lanka,03a83c50
Zeefa Jilani,Kuwait,3f2b40f0
Sohail Ahmed,Bahrain,4db71b2e
C Wickramasinghe,Sri Lanka,a5c48ed1
D Kataina,Cook Islands,3a370f15
Luqman Butt,Cambodia,7a6decc8
Noorullah Sidiqi,Belgium,22b25a18
J Theron,United States of America,dec8e038
GJ Delany,Ireland,33b3d2df
K Marasini,Nepal,ac5003f9
Muzammil Shahzad,Philippines,df49ae91
JL Hunter,Australia,110839f2
V Mansale,Vanuatu,7163637f
H Doriga,Papua New Guinea,5aa874da
Hisham Sheikh,Saudi Arabia,c4441675
Aamer Jamal,Pakistan,a8e54ef4
IU Jayamannage,Italy,308d6f62
Jaison Jerome,Malta,e57d25fa
Jaikumar Thakur,Croatia,18fcb85f
AL Watkins,New Zealand,d395e33c
Saqib Zulfiqar,Netherlands,5d38476c
MD Patel,United States of America,25d7f1ac
Poorvaja Jagdeesha,Bahrain,322855f7
BR Dunk,Australia,272d796e
N Vare,Papua New Guinea,20ace887
AA Onikoyi,Nigeria,409ce380
TS Fray,Bermuda,c7537f8a
Jaweed Sadran,Austria,c1f05d1d
JAR Blain,Scotland,e662b18f
GH Worker,New Zealand,51a36d3e
Sandeep Sharma,India,ce820073
AV Lazarus,Thailand,30c917bf
P Nissanka,Sri Lanka,8ee36b18
GJ Thompson,Ireland,91f0792f
S Kubheka,Swaziland,d0178c53
M Morkel,ICC World XI,5bb5a915
R Mahajan,Philippines,ea0e8ea2
