Player,Season,Mat,Inns,Overs,Bowling_Runs,Wkts,Econ,Country,Cumulative Overs,Cumulative Wkts,Cumulative Runs,Cumulative Inns,Cumulative Econ,player_id
E Chigumbura,2015/16,13,1.0,1.0,16.0,0.0,16.0,Zimbabwe,46.0,16.0,427.0,21.0,20.333333333333332,d2babdd5
E Chigumbura,2016,3,0.0,0.0,0.0,0.0,0.0,Zimbabwe,46.0,16.0,427.0,21.0,20.333333333333332,d2babdd5
E Chigumbura,2018,4,0.0,0.0,0.0,0.0,0.0,Zimbabwe,46.0,16.0,427.0,21.0,20.333333333333332,d2babdd5
E Chigumbura,2018/19,2,0.0,0.0,0.0,0.0,0.0,Zimbabwe,46.0,16.0,427.0,21.0,20.333333333333332,d2babdd5
E Chigumbura,2019,1,0.0,0.0,0.0,0.0,0.0,Zimbabwe,46.0,16.0,427.0,21.0,20.333333333333332,d2babdd5
E Chigumbura,2020/21,3,0.0,0.0,0.0,0.0,0.0,Zimbabwe,46.0,16.0,427.0,21.0,20.333333333333332,d2babdd5
E Dusingizimana,2021,5,0.0,0.0,0.0,0.0,0.0,Rwanda,0.0,0.0,0.0,0.0,0.0,c15e7ba4
E Dusingizimana,2021/22,1,0.0,0.0,0.0,0.0,0.0,Rwanda,0.0,0.0,0.0,0.0,0.0,c15e7ba4
E Dusingizimana,2022/23,22,0.0,0.0,0.0,0.0,0.0,Rwanda,0.0,0.0,0.0,0.0,0.0,c15e7ba4
E Dusingizimana,2023,16,0.0,0.0,0.0,0.0,0.0,Rwanda,0.0,0.0,0.0,0.0,0.0,c15e7ba4
E Dusingizimana,2023/24,14,0.0,0.0,0.0,0.0,0.0,Rwanda,0.0,0.0,0.0,0.0,0.0,c15e7ba4
E Ernest,2021/22,10,6.0,19.0,90.0,4.0,4.73,Sierra Leone,19.0,4.0,90.0,6.0,15.0,4a2159dc
E Frimpong,2024,4,4.0,10.0,31.0,4.0,3.1,Ghana,10.0,4.0,31.0,4.0,7.75,3c13fc3b
E Hasahya,2022/23,5,0.0,0.0,0.0,0.0,0.0,Uganda,0.0,0.0,0.0,0.0,0.0,d3fcb126
E Haven,2021/22,6,0.0,0.0,0.0,0.0,0.0,Bahamas,0.0,0.0,0.0,0.0,0.0,5190900f
E Haven,2022,2,0.0,0.0,0.0,0.0,0.0,Bahamas,0.0,0.0,0.0,0.0,0.0,5190900f
E Isaneez,2019,3,3.0,9.2,53.0,1.0,5.67,Uganda,9.2,1.0,53.0,3.0,17.666666666666668,ab591e7d
E Jabarkhel,2023,10,10.0,34.4,276.0,6.0,7.96,Luxembourg,34.4,6.0,276.0,10.0,27.6,21526a38
E Kahamker,2022,4,2.0,4.0,46.0,0.0,11.5,Israel,4.0,0.0,46.0,2.0,23.0,41acc8bf
E Karimi,2023,2,2.0,7.0,56.0,2.0,8.0,Denmark,7.0,2.0,56.0,2.0,28.0,95bd9407
E Karimi,2024,6,6.0,16.0,72.0,8.0,4.5,Denmark,23.0,10.0,128.0,8.0,16.0,95bd9407
E Kubwimana,2022/23,9,6.0,14.0,122.0,6.0,8.71,Rwanda,14.0,6.0,122.0,6.0,20.333333333333332,bfc7799f
E Kubwimana,2023,7,7.0,15.3,176.0,3.0,11.35,Rwanda,29.3,9.0,298.0,13.0,22.923076923076923,bfc7799f
E Kubwimana,2023/24,5,3.0,8.0,41.0,2.0,5.12,Rwanda,37.3,11.0,339.0,16.0,21.1875,bfc7799f
E Kubwimana,2024,4,4.0,9.4,101.0,5.0,10.44,Rwanda,46.699999999999996,16.0,440.0,20.0,22.0,bfc7799f
E Kubwimana,2024/25,2,2.0,3.1,34.0,2.0,10.73,Rwanda,49.8,18.0,474.0,22.0,21.545454545454547,bfc7799f
E Kuchey,2024,4,3.0,6.0,53.0,0.0,8.83,Finland,6.0,0.0,53.0,3.0,17.666666666666668,5d6064b0
E Kuyumcu,2022,3,3.0,3.0,36.0,0.0,12.0,Turkey,3.0,0.0,36.0,3.0,12.0,4e6bc859
E Leie,2015,2,2.0,6.0,48.0,4.0,8.0,South Africa,6.0,4.0,48.0,2.0,24.0,a7bc76a0
E Lewis,2015/16,1,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,2016,2,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,2016/17,2,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,2017,9,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,2018,3,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,2018/19,3,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,2019,3,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,2019/20,9,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,2020/21,3,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,2021,10,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,2021/22,5,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,2022/23,3,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Lewis,2024/25,3,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,0ebfb1ad
E Mathew,2023,12,9.0,32.0,247.0,14.0,7.71,Malta,32.0,14.0,247.0,9.0,27.444444444444443,e00acf74
E Mathew,2024,5,5.0,17.5,124.0,4.0,6.95,Malta,49.5,18.0,371.0,14.0,26.5,e00acf74
E Munkhbat,2023,2,0.0,0.0,0.0,0.0,0.0,Mongolia,0.0,0.0,0.0,0.0,0.0,acaf467d
E Niyomugabo,2021,5,1.0,1.0,11.0,0.0,11.0,Rwanda,1.0,0.0,11.0,1.0,11.0,2dcac6ff
E Niyomugabo,2021/22,6,2.0,3.0,29.0,1.0,9.66,Rwanda,4.0,1.0,40.0,3.0,13.333333333333334,2dcac6ff
E Niyomugabo,2022/23,19,8.0,21.3,149.0,9.0,6.93,Rwanda,25.3,10.0,189.0,11.0,17.181818181818183,2dcac6ff
E Niyomugabo,2023,14,3.0,4.5,37.0,0.0,7.65,Rwanda,29.8,10.0,226.0,14.0,16.142857142857142,2dcac6ff
E Niyomugabo,2023/24,4,0.0,0.0,0.0,0.0,0.0,Rwanda,29.8,10.0,226.0,14.0,16.142857142857142,2dcac6ff
E Ochieng,2019,2,2.0,4.0,30.0,1.0,7.5,Kenya,4.0,1.0,30.0,2.0,15.0,b64e3749
E Ochieng,2021,4,3.0,9.0,72.0,3.0,8.0,Kenya,13.0,4.0,102.0,5.0,20.4,b64e3749
E Ochieng,2021/22,2,2.0,7.0,60.0,0.0,8.57,Kenya,20.0,4.0,162.0,7.0,23.142857142857142,b64e3749
E Ochieng,2022,2,2.0,6.0,41.0,3.0,6.83,Kenya,26.0,7.0,203.0,9.0,22.555555555555557,b64e3749
E Otgonbayar,2023,2,0.0,0.0,0.0,0.0,0.0,Mongolia,0.0,0.0,0.0,0.0,0.0,3f9783fd
E Otgonbayar,2024,7,0.0,0.0,0.0,0.0,0.0,Mongolia,0.0,0.0,0.0,0.0,0.0,3f9783fd
E Otieno,2011/12,1,1.0,2.0,16.0,0.0,8.0,Kenya,2.0,0.0,16.0,1.0,16.0,c57fa67e
E Otieno,2012/13,2,2.0,7.2,42.0,3.0,5.72,Kenya,9.2,3.0,58.0,3.0,19.333333333333332,c57fa67e
E Otieno,2013,3,3.0,9.0,54.0,0.0,6.0,Kenya,18.2,3.0,112.0,6.0,18.666666666666668,c57fa67e
E Otieno,2013/14,4,4.0,10.0,66.0,3.0,6.6,Kenya,28.2,6.0,178.0,10.0,17.8,c57fa67e
E Otieno,2019,3,3.0,7.3,54.0,4.0,7.2,Kenya,35.5,10.0,232.0,13.0,17.846153846153847,c57fa67e
E Otieno,2019/20,5,5.0,15.0,138.0,4.0,9.2,Kenya,50.5,14.0,370.0,18.0,20.555555555555557,c57fa67e
E Otieno,2021,2,2.0,8.0,41.0,5.0,5.12,Kenya,58.5,19.0,411.0,20.0,20.55,c57fa67e
E Otieno,2021/22,5,5.0,15.4,114.0,6.0,7.27,Kenya,73.9,25.0,525.0,25.0,21.0,c57fa67e
E Otieno,2022,6,6.0,14.2,108.0,2.0,7.53,Kenya,88.10000000000001,27.0,633.0,31.0,20.419354838709676,c57fa67e
E Packard,2019/20,4,4.0,11.0,79.0,2.0,7.18,Gibraltar,11.0,2.0,79.0,4.0,19.75,03b9ec54
E Packard,2021,4,4.0,15.0,114.0,4.0,7.6,Gibraltar,26.0,6.0,193.0,8.0,24.125,03b9ec54
E Rukiriza,2023,20,18.0,64.0,426.0,21.0,6.65,Rwanda,64.0,21.0,426.0,18.0,23.666666666666668,3ac13a94
E Rukiriza,2023/24,14,13.0,37.5,246.0,11.0,6.5,Rwanda,101.5,32.0,672.0,31.0,21.677419354838708,3ac13a94
E Rukiriza,2024,2,2.0,8.0,48.0,0.0,6.0,Rwanda,109.5,32.0,720.0,33.0,21.818181818181817,3ac13a94
E Rukiriza,2024/25,8,8.0,27.0,165.0,13.0,6.11,Rwanda,136.5,45.0,885.0,41.0,21.585365853658537,3ac13a94
E Samson,2022,3,3.0,8.0,66.0,2.0,8.25,Israel,8.0,2.0,66.0,3.0,22.0,d11272c4
E Schiferli,2008,4,3.0,12.0,50.0,4.0,4.16,Netherlands,12.0,4.0,50.0,3.0,16.666666666666668,cefe0886
E Schiferli,2009,2,2.0,8.0,69.0,1.0,8.62,Netherlands,20.0,5.0,119.0,5.0,23.8,cefe0886
E Schiferli,2009/10,1,1.0,3.0,27.0,1.0,9.0,Netherlands,23.0,6.0,146.0,6.0,24.333333333333332,cefe0886
E Sebareme,2021/22,6,6.0,17.0,99.0,5.0,5.82,Rwanda,17.0,5.0,99.0,6.0,16.5,f99a219a
E Sebareme,2022/23,23,21.0,66.5,351.0,26.0,5.25,Rwanda,83.5,31.0,450.0,27.0,16.666666666666668,f99a219a
E Sebareme,2023,12,11.0,27.2,254.0,8.0,9.29,Rwanda,110.7,39.0,704.0,38.0,18.526315789473685,f99a219a
E Sebareme,2023/24,21,19.0,58.2,268.0,22.0,4.59,Rwanda,168.9,61.0,972.0,57.0,17.05263157894737,f99a219a
E Sebareme,2024,3,3.0,9.0,92.0,1.0,10.22,Rwanda,177.9,62.0,1064.0,60.0,17.733333333333334,f99a219a
E Solomon,2022,4,0.0,0.0,0.0,0.0,0.0,Israel,0.0,0.0,0.0,0.0,0.0,8da9a284
E Solomon,2024,5,0.0,0.0,0.0,0.0,0.0,Israel,0.0,0.0,0.0,0.0,0.0,8da9a284
E Ul Haq,2019,5,1.0,0.1,4.0,0.0,24.0,Norway,0.1,0.0,4.0,1.0,4.0,3559290a
E Ul Haq,2021,5,0.0,0.0,0.0,0.0,0.0,Norway,0.1,0.0,4.0,1.0,4.0,3559290a
E Walker,2022/23,5,3.0,8.0,75.0,1.0,9.37,Isle of Man,8.0,1.0,75.0,3.0,25.0,b312a9c1
EB Knowles,2019,5,0.0,0.0,0.0,0.0,0.0,Czech Republic,0.0,0.0,0.0,0.0,0.0,e141fddd
EB Knowles,2019/20,2,0.0,0.0,0.0,0.0,0.0,Czech Republic,0.0,0.0,0.0,0.0,0.0,e141fddd
EB Knowles,2020,4,0.0,0.0,0.0,0.0,0.0,Czech Republic,0.0,0.0,0.0,0.0,0.0,e141fddd
EB Knowles,2021,3,0.0,0.0,0.0,0.0,0.0,Czech Republic,0.0,0.0,0.0,0.0,0.0,e141fddd
EB Ringera,2019/20,1,1.0,4.0,18.0,4.0,4.5,Kenya,4.0,4.0,18.0,1.0,18.0,6cedad99
EB Ringera,2021,6,5.0,18.0,131.0,3.0,7.27,Kenya,22.0,7.0,149.0,6.0,24.833333333333332,6cedad99
EB Ringera,2021/22,6,4.0,13.2,85.0,7.0,6.37,Kenya,35.2,14.0,234.0,10.0,23.4,6cedad99
EB Ringera,2022,3,3.0,8.3,63.0,3.0,7.41,Kenya,43.5,17.0,297.0,13.0,22.846153846153847,6cedad99
EB Ringera,2022/23,2,2.0,5.0,28.0,0.0,5.6,Kenya,48.5,17.0,325.0,15.0,21.666666666666668,6cedad99
EB Ringera,2023,4,4.0,10.0,73.0,5.0,7.3,Kenya,58.5,22.0,398.0,19.0,20.94736842105263,6cedad99
EB Ringera,2023/24,13,12.0,38.0,239.0,12.0,6.28,Kenya,96.5,34.0,637.0,31.0,20.548387096774192,6cedad99
EC Joyce,2006,1,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,a48fc79d
EC Joyce,2006/07,1,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,a48fc79d
EC Joyce,2011/12,7,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,a48fc79d
EC Joyce,2012,2,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,a48fc79d
EC Joyce,2012/13,2,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,a48fc79d
EC Joyce,2013/14,5,0.0,0.0,0.0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,a48fc79d
EC Rainsford,2010,1,1.0,3.0,25.0,0.0,8.33,Zimbabwe,3.0,0.0,25.0,1.0,25.0,f771a151
EC Rainsford,2010/11,1,1.0,3.0,42.0,0.0,14.0,Zimbabwe,6.0,0.0,67.0,2.0,33.5,f771a151
ED Silva,2021/22,4,4.0,10.0,47.0,4.0,4.7,Kuwait,10.0,4.0,47.0,4.0,11.75,c1b74851
ED Silva,2022,8,5.0,10.0,104.0,2.0,10.4,Kuwait,20.0,6.0,151.0,9.0,16.77777777777778,c1b74851
EF Beard,2021/22,4,0.0,0.0,0.0,0.0,0.0,Isle of Man,0.0,0.0,0.0,0.0,0.0,68019a70
EF Beard,2022,5,0.0,0.0,0.0,0.0,0.0,Isle of Man,0.0,0.0,0.0,0.0,0.0,68019a70
EF Beard,2022/23,6,1.0,2.0,14.0,0.0,7.0,Isle of Man,2.0,0.0,14.0,1.0,14.0,68019a70
EF Beard,2023,3,0.0,0.0,0.0,0.0,0.0,Isle of Man,2.0,0.0,14.0,1.0,14.0,68019a70
EF Beard,2024,5,1.0,1.0,5.0,0.0,5.0,Isle of Man,3.0,0.0,19.0,2.0,9.5,68019a70
EH Hutchinson,2018/19,2,1.0,3.0,20.0,0.0,6.66,United States of America,3.0,0.0,20.0,1.0,20.0,e6ddab51
EH Hutchinson,2021/22,2,2.0,5.0,11.0,2.0,2.2,United States of America,8.0,2.0,31.0,3.0,10.333333333333334,e6ddab51
EHSN Silva,2013/14,2,2.0,7.0,58.0,2.0,8.28,United Arab Emirates,7.0,2.0,58.0,2.0,29.0,7572bf45
EJB Miles,2019,8,8.0,22.0,123.0,11.0,5.59,Jersey,22.0,11.0,123.0,8.0,15.375,6b46ce43
EJB Miles,2019/20,6,6.0,18.0,143.0,6.0,7.94,Jersey,40.0,17.0,266.0,14.0,19.0,6b46ce43
EJB Miles,2021/22,3,3.0,8.0,53.0,1.0,6.62,Jersey,48.0,18.0,319.0,17.0,18.764705882352942,6b46ce43
EJB Miles,2022,8,8.0,30.0,182.0,11.0,6.06,Jersey,78.0,29.0,501.0,25.0,20.04,6b46ce43
EJB Miles,2023,8,8.0,29.0,195.0,11.0,6.72,Jersey,107.0,40.0,696.0,33.0,21.09090909090909,6b46ce43
EJG Morgan,2009,1,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2009/10,4,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2010,9,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2010/11,2,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2011,2,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2011/12,3,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2012,4,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2012/13,10,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2013,3,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2013/14,10,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2014,2,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2015,2,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2015/16,10,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2016,2,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2016/17,3,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2017,3,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2017/18,2,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2018,4,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2018/19,4,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2019,1,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2019/20,8,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2020,5,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2020/21,8,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2021,5,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EJG Morgan,2021/22,8,0.0,0.0,0.0,0.0,0.0,England,0.0,0.0,0.0,0.0,0.0,d2a6c0e6
EMDY Munaweera,2012/13,4,0.0,0.0,0.0,0.0,0.0,Sri Lanka,0.0,0.0,0.0,0.0,0.0,5a22d91c
EMDY Munaweera,2016/17,5,2.0,3.0,44.0,0.0,14.66,Sri Lanka,3.0,0.0,44.0,2.0,22.0,5a22d91c
EMDY Munaweera,2017,1,0.0,0.0,0.0,0.0,0.0,Sri Lanka,3.0,0.0,44.0,2.0,22.0,5a22d91c
EMDY Munaweera,2017/18,3,3.0,7.0,48.0,1.0,6.85,Sri Lanka,10.0,1.0,92.0,5.0,18.4,5a22d91c
EP Thompson,2008/09,1,1.0,3.0,18.0,1.0,6.0,New Zealand,3.0,1.0,18.0,1.0,18.0,7a653792
ES Szwarczynski,2008,4,0.0,0.0,0.0,0.0,0.0,Netherlands,0.0,0.0,0.0,0.0,0.0,6a7239a7
ES Szwarczynski,2009/10,4,0.0,0.0,0.0,0.0,0.0,Netherlands,0.0,0.0,0.0,0.0,0.0,6a7239a7
ES Szwarczynski,2012,2,0.0,0.0,0.0,0.0,0.0,Netherlands,0.0,0.0,0.0,0.0,0.0,6a7239a7
ES Szwarczynski,2013/14,4,0.0,0.0,0.0,0.0,0.0,Netherlands,0.0,0.0,0.0,0.0,0.0,6a7239a7
Ehsan Khan,2016,1,1.0,4.0,26.0,1.0,6.5,Hong Kong,4.0,1.0,26.0,1.0,26.0,d3851cd8
Ehsan Khan,2016/17,3,3.0,9.3,63.0,5.0,6.63,Hong Kong,13.3,6.0,89.0,4.0,22.25,d3851cd8
Ehsan Khan,2019/20,19,19.0,68.1,411.0,15.0,6.02,Hong Kong,81.39999999999999,21.0,500.0,23.0,21.73913043478261,d3851cd8
Ehsan Khan,2022,10,10.0,39.2,239.0,20.0,6.07,Hong Kong,120.6,41.0,739.0,33.0,22.393939393939394,d3851cd8
Ehsan Khan,2022/23,4,4.0,13.0,82.0,8.0,6.3,Hong Kong,133.6,49.0,821.0,37.0,22.18918918918919,d3851cd8
Ehsan Khan,2023,7,7.0,27.0,159.0,9.0,5.88,Hong Kong,160.6,58.0,980.0,44.0,22.272727272727273,d3851cd8
Ehsan Khan,2023/24,17,16.0,62.0,383.0,23.0,6.17,Hong Kong,222.6,81.0,1363.0,60.0,22.716666666666665,d3851cd8
Ehsan Khan,2024,17,17.0,58.5,347.0,33.0,5.89,Hong Kong,281.1,114.0,1710.0,77.0,22.207792207792206,d3851cd8
Ehsan Nawaz,2013/14,1,1.0,1.0,10.0,0.0,10.0,Hong Kong,1.0,0.0,10.0,1.0,10.0,70456281
Ehsan Nawaz,2016,1,1.0,1.0,13.0,0.0,13.0,Hong Kong,2.0,0.0,23.0,2.0,11.5,70456281
Ehsan Nawaz,2016/17,3,3.0,5.4,56.0,2.0,9.88,Hong Kong,7.4,2.0,79.0,5.0,15.8,70456281
Ehsan Nawaz,2023/24,1,1.0,3.0,24.0,2.0,8.0,Hong Kong,10.4,4.0,103.0,6.0,17.166666666666668,70456281
Elan Talker,2022,3,3.0,8.0,54.0,3.0,6.75,Israel,8.0,3.0,54.0,3.0,18.0,bb939fa3
Elan Talker,2024,5,5.0,16.0,118.0,4.0,7.37,Israel,24.0,7.0,172.0,8.0,21.5,bb939fa3
Elias Hasan,2022,6,6.0,18.0,147.0,2.0,8.16,Estonia,18.0,2.0,147.0,6.0,24.5,f74a1394
Elias Sunny,2012,6,6.0,20.0,110.0,9.0,5.5,Bangladesh,20.0,9.0,110.0,6.0,18.333333333333332,817c1746
Elias Sunny,2012/13,1,1.0,3.0,36.0,0.0,12.0,Bangladesh,23.0,9.0,146.0,7.0,20.857142857142858,817c1746
Emran Shahbakhsh,2019/20,3,1.0,0.5,14.0,0.0,16.8,Iran,0.5,0.0,14.0,1.0,14.0,49dcf691
Eric Phiri,2022,6,0.0,0.0,0.0,0.0,0.0,Eswatini,0.0,0.0,0.0,0.0,0.0,b6355062
Eric Phiri,2022/23,5,0.0,0.0,0.0,0.0,0.0,Eswatini,0.0,0.0,0.0,0.0,0.0,b6355062
Eric Phiri,2023/24,4,0.0,0.0,0.0,0.0,0.0,Eswatini,0.0,0.0,0.0,0.0,0.0,b6355062
F Achelam,2019,1,0.0,0.0,0.0,0.0,0.0,Uganda,0.0,0.0,0.0,0.0,0.0,b6b3ee6e
F Achelam,2019/20,3,0.0,0.0,0.0,0.0,0.0,Uganda,0.0,0.0,0.0,0.0,0.0,b6b3ee6e
F Achelam,2021,7,0.0,0.0,0.0,0.0,0.0,Uganda,0.0,0.0,0.0,0.0,0.0,b6b3ee6e
F Achelam,2021/22,12,0.0,0.0,0.0,0.0,0.0,Uganda,0.0,0.0,0.0,0.0,0.0,b6b3ee6e
F Achelam,2022,11,0.0,0.0,0.0,0.0,0.0,Uganda,0.0,0.0,0.0,0.0,0.0,b6b3ee6e
F Achelam,2023,1,0.0,0.0,0.0,0.0,0.0,Uganda,0.0,0.0,0.0,0.0,0.0,b6b3ee6e
F Achelam,2023/24,1,0.0,0.0,0.0,0.0,0.0,Uganda,0.0,0.0,0.0,0.0,0.0,b6b3ee6e
F Achelam,2024,1,0.0,0.0,0.0,0.0,0.0,Uganda,0.0,0.0,0.0,0.0,0.0,b6b3ee6e
F Achelam,2024/25,2,0.0,0.0,0.0,0.0,0.0,Uganda,0.0,0.0,0.0,0.0,0.0,b6b3ee6e
F Akankwasa,2019/20,3,1.0,4.0,37.0,1.0,9.25,Uganda,4.0,1.0,37.0,1.0,37.0,0d0f0385
F Akankwasa,2021,10,6.0,23.0,120.0,8.0,5.21,Uganda,27.0,9.0,157.0,7.0,22.428571428571427,0d0f0385
F Akankwasa,2021/22,11,9.0,23.4,151.0,10.0,6.38,Uganda,50.4,19.0,308.0,16.0,19.25,0d0f0385
F Akankwasa,2022,8,4.0,9.0,71.0,1.0,7.88,Uganda,59.4,20.0,379.0,20.0,18.95,0d0f0385
F Banunaek,2022/23,5,5.0,16.0,81.0,4.0,5.06,Indonesia,16.0,4.0,81.0,5.0,16.2,3c8faed4
F Banunaek,2023,3,3.0,11.0,93.0,4.0,8.45,Indonesia,27.0,8.0,174.0,8.0,21.75,3c8faed4
F Banunaek,2023/24,16,16.0,47.0,381.0,15.0,8.1,Indonesia,74.0,23.0,555.0,24.0,23.125,3c8faed4
F Banunaek,2024,12,12.0,37.0,250.0,15.0,6.75,Indonesia,111.0,38.0,805.0,36.0,22.36111111111111,3c8faed4
F Banunaek,2024/25,3,3.0,9.0,47.0,3.0,5.22,Indonesia,120.0,41.0,852.0,39.0,21.846153846153847,3c8faed4
F Behardien,2011/12,1,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,dce2019b
F Behardien,2012/13,9,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,dce2019b
F Behardien,2013/14,3,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,dce2019b
F Behardien,2014/15,6,1.0,1.0,8.0,0.0,8.0,South Africa,1.0,0.0,8.0,1.0,8.0,dce2019b
F Behardien,2015,2,1.0,1.0,4.0,1.0,4.0,South Africa,2.0,1.0,12.0,2.0,6.0,dce2019b
F Behardien,2015/16,4,1.0,3.0,15.0,2.0,5.0,South Africa,5.0,3.0,27.0,3.0,9.0,dce2019b
F Behardien,2016/17,4,0.0,0.0,0.0,0.0,0.0,South Africa,5.0,3.0,27.0,3.0,9.0,dce2019b
F Behardien,2017,3,0.0,0.0,0.0,0.0,0.0,South Africa,5.0,3.0,27.0,3.0,9.0,dce2019b
F Behardien,2017/18,5,0.0,0.0,0.0,0.0,0.0,South Africa,5.0,3.0,27.0,3.0,9.0,dce2019b
F Behardien,2018/19,1,0.0,0.0,0.0,0.0,0.0,South Africa,5.0,3.0,27.0,3.0,9.0,dce2019b
F Campbell,2022/23,5,0.0,0.0,0.0,0.0,0.0,Gambia,0.0,0.0,0.0,0.0,0.0,02c3024c
F Campbell,2023/24,2,0.0,0.0,0.0,0.0,0.0,Gambia,0.0,0.0,0.0,0.0,0.0,02c3024c
F Campbell,2024/25,3,0.0,0.0,0.0,0.0,0.0,Gambia,0.0,0.0,0.0,0.0,0.0,02c3024c
F Choudary,2022,2,2.0,3.0,31.0,1.0,10.33,Sweden,3.0,1.0,31.0,2.0,15.5,ffbbf432
F Clarke,2022/23,6,5.0,17.0,113.0,4.0,6.64,Isle of Man,17.0,4.0,113.0,5.0,22.6,0c95e20e
F Clarke,2023,3,2.0,8.0,57.0,2.0,7.12,Isle of Man,25.0,6.0,170.0,7.0,24.285714285714285,0c95e20e
